População Economicamente Ativa (PEA) - Total
Sigla,Código,Município,1970,1980,1991,2000,
MG,3110509,Camanducaia,3299,4663,6827.79704912,8928.87500219,
MG,3110608,Cambuí,4894,6339,9553.87039914,11423.97457482,
MG,3110707,Cambuquira,3100,4068,4830.61383811,5869.8143448,
MG,3110806,Campanário,3917,2689,2706.07061448,1605.29920076,
MG,3110905,Campanha,2965,4027,5389.31289014,6814.7097301,
MG,3111002,Campestre,5103,6328,7503.58415453,10347.15347857,
MG,3111101,Campina Verde,6766,7939,8613.01106015,8877.12554938,
MG,3111150,Campo Azul,,,,1842.27274433,
MG,3111200,Campo Belo,9031,14537,18789.26567316,23421.66475792,
MG,3111309,Campo do Meio,2334,3673,5335.43724442,5348.46664587,
MG,3111408,Campo Florido,1730,2019,2010.32973024,2657.33513162,
MG,3111507,Campos Altos,2583,3799,4716.27532263,6187.58889242,
MG,3111606,Campos Gerais,6015,7583,10136.65974574,12431.4983022,
MG,3111705,Canaã,1621,1619,1940.92573301,2191.29412686,
MG,3111804,Canápolis,3143,2411,6844.73810019,5278.02490568,
MG,3111903,Cana Verde,1473,1852,2707.00657061,2748.44254224,
MG,3112000,Candeias,4212,4500,5809.37085874,6894.82683266,
MG,3112059,Cantagalo,,,,1264.64276754,
MG,3112109,Caparaó,1704,1974,3401.01419732,2670.20795014,
MG,3112208,Capela Nova,1572,1606,2101.79962167,2086.69735807,
MG,3112307,Capelinha,6059,7969,11843.20849368,14803.2945876,
MG,3112406,Capetinga,2100,2490,3103.40980435,3386.19851519,
MG,3112505,Capim Branco,1257,1559,2523.41375153,3561.4157364,
MG,3112604,Capinópolis,4743,5407,7130.5377606,6674.70133912,
MG,3112653,Capitão Andrade,,,,1546.68686187,
MG,3112703,Capitão Enéas,3265,2789,3992.33176765,4947.26793387,
MG,3112802,Capitólio,1785,1826,3229.37779295,4101.97615228,
MG,3112901,Caputira,2087,2230,2795.98896144,4005.81316667,
MG,3113008,Caraí,6135,5063,8284.1701214,8259.67281917,
MG,3113107,Caranaíba,1337,1366,1138.08855349,1323.08951492,
MG,3113206,Carandaí,3508,5048,6653.64357051,8221.96603732,
MG,3113305,Carangola,11693,11907,16788.76379859,15498.99546491,
MG,3113404,Caratinga,30859,35269,45671.1092605098,33613.48837364,
MG,3113503,Carbonita,2007,2518,2944.50762051,3750.80737155,
MG,3113602,Careaçu,1389,1891,2061.0014173,2686.72961161,
MG,3113701,Carlos Chagas,8993,8238,8376.41587624,9065.34507385,
MG,3113800,Carmésia,957,756,767.067182,870.86717014,
MG,3113909,Carmo da Cachoeira,2327,3721,4895.26895549,5559.33883126,
MG,3114006,Carmo da Mata,2824,3506,4272.52200852,4909.80817179,
MG,3114105,Carmo de Minas,2639,3074,5066.84107893,5601.83077857,
MG,3114204,Carmo do Cajuru,3148,4260,6049.77060035,8219.42304067,
MG,3114303,Carmo do Paranaíba,7608,9691,12555.5665236,14420.41464132,
MG,3114402,Carmo do Rio Claro,4016,5687,7629.73409443,9866.70435831,
MG,3114501,Carmópolis de Minas,3022,3614,5248.04809686,6408.0807176,
MG,3114550,Carneirinho,,,,4030.31784671,
MG,3114600,Carrancas,1350,1478,1695.9551177,1710.48857696,
MG,3114709,Carvalhópolis,668,804,1167.92868485,1155.47885302,
MG,3114808,Carvalhos,1675,1626,1732.92536191,2034.18523735,
MG,3114907,Casa Grande,529,703,600.23636994,1029.95602515,
MG,3115003,Cascalho Rico,1103,885,938.77382771,1169.17324692,
MG,3115102,Cássia,5428,6547,6765.68960095,8533.4427556,
MG,3115201,Conceição da Barra de Minas,1019,846,1381.60525538,1672.71480334,
MG,3115300,Cataguases,14632,17952,23181.1431197,27599.62781314,
MG,3115359,Catas Altas,,,,1627.9248401,
MG,3115409,Catas Altas da Noruega,849,842,954.68770669,1080.3730461,
MG,3115458,Catuji,,,,3053.79715884,
MG,3115474,Catuti,,,,2538.70284855,
MG,3115508,Caxambu,4397,6108,7954.41927538,10482.68941961,
MG,3115607,Cedro do Abaeté,630,484,656.28599008,435.93952896,
MG,3115706,Central de Minas,2778,1846,2302.70911435,2611.39392031,
MG,3115805,Centralina,2402,3590,5092.02264977,4674.05129199,
MG,3115904,Chácara,1114,1005,1342.4901854,1034.02007755,
MG,3116001,Chalé,1737,1918,1973.3563432,2192.9790063,
MG,3116100,Chapada do Norte,4491,4319,4555.85423789,6025.94574027,
MG,3116159,Chapada Gaúcha,,,,2587.69977864,
MG,3116209,Chiador,1336,1134,1085.15116128,1252.28152563,
MG,3116308,Cipotânea,1695,2422,2393.10511375,2744.43778829,
MG,3116407,Claraval,1455,1285,1180.67353582,2125.39346466,
MG,3116506,Claro dos Poções,2848,2516,2901.53456278,3372.53737888,
MG,3116605,Cláudio,4152,5906,7788.42615072,11236.77310629,
MG,3116704,Coimbra,1379,1513,1975.88228513,2861.66777398,
MG,3116803,Coluna,3406,2855,3494.93210541,3524.28130442,
MG,3116902,Comendador Gomes,1145,1182,1232.65617784,1433.03318159,
MG,3117009,Comercinho,3190,2854,3562.47340841,4421.9118154,
MG,3117108,Conceição da Aparecida,2282,2879,3453.27444933,4763.85638943,
MG,3117207,Conceição das Pedras,713,708,1098.72096358,1314.46110519,
MG,3117306,Conceição das Alagoas,3969,5192,6281.26321368,7901.72820131,
MG,3117405,Conceição de Ipanema,2235,1534,1935.57617932,1732.6534574,
MG,3117504,Conceição do Mato Dentro,6469,5619,6418.76307882,6127.17291006,
MG,3117603,Conceição do Pará,1213,1076,1338.13160316,1828.78547781,
MG,3117702,Conceição do Rio Verde,2796,3645,4042.0501618,6027.34642694,
MG,3117801,Conceição dos Ouros,1741,2417,3566.28666524,4317.99676402,
MG,3117836,Cônego Marinho,,,,2502.31615279,
MG,3117876,Confins,,,,2295.5407228,
MG,3117900,Congonhal,1522,1909,3074.18835809,4010.70958482,
MG,3118007,Congonhas,4436,10867,13347.64616498,16915.12336234,
MG,3118106,Congonhas do Norte,1189,1144,1496.94010995,1658.02788928,
MG,3118205,Conquista,2335,2668,2858.05990979,3007.30179009,
MG,3118304,Conselheiro Lafaiete,13022,25250,33255.07582533,44568.34986481,
MG,3118403,Conselheiro Pena,11396,9976,10720.82474372,8657.46302784,
MG,3118502,Consolação,700,565,790.8986569,861.19859921,
MG,3118601,Contagem,31552,101878,192687.751107829,268907.662302348,
MG,3118700,Coqueiral,2333,3087,4084.0288381,4749.82951421,
MG,3118809,Coração de Jesus,9388,7966,10077.0358014,10187.15055136,
MG,3118908,Cordisburgo,2406,2857,3188.45430469,3827.82627528,
MG,3119005,Cordislândia,754,1018,1290.54250609,1494.55061502,
MG,3119104,Corinto,6301,7325,10142.96251645,10096.06514672,
MG,3119203,Coroaci,3276,2931,3206.19393402,4518.80304729,
MG,3119302,Coromandel,6172,8061,11080.19040967,13705.08004263,
MG,3119401,Coronel Fabriciano,10591,26056,34738.9844578299,44254.9678769299,
MG,3119500,Coronel Murta,2659,2619,3481.57662567,3813.25764317,
MG,3119609,Coronel Pacheco,1205,1226,1304.87002828,1189.70010897,
MG,3119708,Coronel Xavier Chaves,781,1238,1051.71867611,1152.17551435,
MG,3119807,Córrego Danta,2233,2121,1754.75318875,1751.22397266,
MG,3119906,Córrego do Bom Jesus,1608,1279,1522.74936793,1694.56028098,
MG,3119955,Córrego Fundo,,,,2408.72548566,
MG,3120003,Córrego Novo,2765,2202,2359.67777502,1448.61038781,
MG,3120102,Couto de Magalhães de Minas,951,786,1481.19732697,1731.31847084,
MG,3120151,Crisólita,,,,1535.40295706,
MG,3120201,Cristais,2604,3284,3767.49262232,5062.65668562,
MG,3120300,Cristália,1645,1642,1533.95703108,2096.03714211,
MG,3120409,Cristiano Otoni,869,1329,1545.39315779,2120.19603755,
MG,3120508,Cristina,2924,2931,3918.2866344,4556.80168557,
MG,3120607,Crucilândia,1368,1447,1814.43693422,2075.43069249,
MG,3120706,Cruzeiro da Fortaleza,857,883,1340.59634782,1652.08229526,
MG,3120805,Cruzília,2723,3802,4833.75306417,6519.51284555,
MG,3120839,Cuparaque,,,,1764.94517703,
MG,3120870,Curral de Dentro,,,,2189.15658801,
MG,3120904,Curvelo,14073,18558,24699.06332314,31606.4540437301,
MG,3121001,Datas,1177,897,1436.3506239,1864.72310302,
MG,3121100,Delfim Moreira,2800,2351,3151.27371643,3035.57908184,
MG,3121209,Delfinópolis,2243,2052,2571.49069802,2799.78273256,
MG,3121258,Delta,,,,2391.23166351,
MG,3121308,Descoberto,1385,1698,1747.00003421,2395.37835623,
MG,3121407,Desterro de Entre Rios,2295,2651,2463.24604266,2707.83745418,
MG,3121506,Desterro do Melo,1399,1208,1022.65981211,1356.89484268,
MG,3121605,Diamantina,11045,12061,16949.0118589401,19311.93194369,
MG,3121704,Diogo de Vasconcelos,1482,1459,1211.78828686,1668.90679926,
MG,3121803,Dionísio,3390,2726,3781.75174927,3882.93020236,
MG,3121902,Divinésia,1362,981,1027.74286752,1533.64361217,
MG,3122009,Divino,5297,7548,7927.49661478,8524.58335661,
MG,3122108,Divino das Laranjeiras,2759,1465,1764.01483705,1735.3915127,
MG,3122207,Divinolândia de Minas,1249,1479,1681.71332752,2458.83125567,
MG,3122306,Divinópolis,22096,43618,65983.43000843,92457.14934419,
MG,3122355,Divisa Alegre,,,,1928.94342738,
MG,3122405,Divisa Nova,1068,1378,2009.97696179,2761.16752557,
MG,3122454,Divisópolis,,,,2592.97935773,
MG,3122470,Dom Bosco,,,,1658.86890884,
MG,3122504,Dom Cavati,1845,1785,2291.42233567,2276.67867084,
MG,3122603,Dom Joaquim,2233,1670,1574.69501104,2059.28889177,
MG,3122702,Dom Silvério,3496,2323,3765.6276079,2051.80461024,
MG,3122801,Dom Viçoso,841,896,1416.98160423,1391.82388791,
MG,3122900,Dona Eusébia,1268,1288,2146.91949543,2398.33480035,
MG,3123007,Dores de Campos,1704,2336,3069.81993809,4097.16835503,
MG,3123106,Dores de Guanhães,1719,1440,1871.7630556,1927.44116446,
MG,3123205,Dores do Indaiá,4689,5201,6579.65403479,7015.06333993,
MG,3123304,Dores do Turvo,1452,1346,1600.8868055,1660.01122864,
MG,3123403,Doresópolis,578,467,567.2508809,644.47776424,
MG,3123502,Douradoquara,986,704,564.48458474,903.88661669,
MG,3123528,Durandé,,,,3090.55529825,
MG,3123601,Elói Mendes,4383,6783,8827.79044622,10746.54632077,
MG,3123700,Engenheiro Caldas,2630,2179,3284.46100997,3253.79558522,
MG,3123809,Engenheiro Navarro,1502,1812,2654.97434139,2893.7399139,
MG,3123858,Entre Folhas,,,,1981.75173972,
MG,3123908,Entre Rios de Minas,2887,4259,4190.24396665,5879.81110782,
MG,3124005,Ervália,3521,3995,6348.96833351,7175.62075924,
MG,3124104,Esmeraldas,4930,5662,9406.24533154,21337.74503938,
MG,3124203,Espera Feliz,3149,3934,7815.22508671,11061.88350232,
MG,3124302,Espinosa,9601,12504,14514.663143,11539.34537145,
MG,3124401,Espírito Santo do Dourado,1161,1278,1780.98596933,2194.8935726,
MG,3124500,Estiva,2878,3471,4227.00771339,5936.28453302,
MG,3124609,Estrela Dalva,889,1007,952.79418042,985.48419388,
MG,3124708,Estrela do Indaiá,1923,1582,1808.58193247,1592.65918987,
MG,3124807,Estrela do Sul,2582,2763,3199.06184251,2795.76219821,
MG,3124906,Eugenópolis,3231,3113,3523.22458299,5243.4359582,
MG,3125002,Ewbank da Câmara,970,883,1162.98498119,1446.98737561,
MG,3125101,Extrema,2991,4422,6346.82754,9021.29965306,
MG,3125200,Fama,636,811,936.63304036,1098.14954889,
MG,3125309,Faria Lemos,1545,1349,1210.33091712,1638.98874276,
MG,3125408,Felício dos Santos,1140,1515,1999.04437939,2539.89025831,
MG,3125507,São Gonçalo do Rio Preto,901,854,921.62002053,1566.66003688,
MG,3125606,Felisburgo,1294,1458,1878.32791074,2105.24531778,
MG,3125705,Felixlândia,2931,3811,4670.8272325,5769.88715172,
MG,3125804,Fernandes Tourinho,1443,972,1118.73171558,880.7466454,
MG,3125903,Ferros,6079,3660,4713.11972976,4594.91193553,
MG,3125952,Fervedouro,,,,3867.66384182,
MG,3126000,Florestal,1161,1675,2104.10894352,2408.01913287,
MG,3126109,Formiga,13531,19211,26186.13963674,30299.04728777,
MG,3126208,Formoso,1121,1484,2392.42145148,2386.2774094,
MG,3126307,Fortaleza de Minas,1259,1367,1667.83346465,1743.53103742,
MG,3126406,Fortuna de Minas,637,697,1074.8354351,1123.5691526,
MG,3126505,Francisco Badaró,3805,4357,5291.09551431,3966.91875928,
MG,3126604,Francisco Dumont,1484,1578,1263.11063824,1661.64698802,
MG,3126703,Francisco Sá,7970,8526,9705.26348215,10014.50158911,
MG,3126752,Franciscópolis,,,,2622.30321824,
MG,3126802,Frei Gaspar,2671,2316,1880.42622652,2076.7053903,
MG,3126901,Frei Inocêncio,2553,1899,2782.89602211,3490.82601479,
MG,3126950,Frei Lagonegro,,,,1258.09033944,
MG,3127008,Fronteira,1743,2652,3271.36786998,4009.99878435,
MG,3127057,Fronteira dos Vales,1858,1379,1626.18381883,1383.43936544,
MG,3127073,Fruta de Leite,,,,1630.68349042,
MG,3127107,Frutal,10460,13791,18554.00597315,22968.8386993999,
MG,3127206,Funilândia,725,741,1067.72371681,1412.96772033,
MG,3127305,Galiléia,4303,3663,4044.41585612,2763.9235652,
MG,3127339,Gameleiras,,,,2153.54307652,
MG,3127354,Glaucilândia,,,,973.77850396,
MG,3127370,Goiabeira,,,,962.48887149,
MG,3127388,Goianá,,,,1292.8930769,
MG,3127404,Gonçalves,1403,1379,1464.83427281,2118.36091154,
MG,3127503,Gonzaga,1373,1638,2041.76763,1620.68298702,
MG,3127602,Gouveia,2686,2867,4505.78126227,5127.15019565,
MG,3127701,Governador Valadares,45449,67496,92261.3978500394,116361.286319039,
MG,3127800,Grão Mogol,6717,7655,7150.41866901,4903.64962953,
MG,3127909,Grupiara,654,475,536.18044559,513.89603971,
MG,3128006,Guanhães,6494,7078,9410.56252993,11649.6748338,
MG,3128105,Guapé,2807,3841,4715.37797036,6430.44100852,
MG,3128204,Guaraciaba,3265,3645,3632.28676293,4326.53239737,
MG,3128253,Guaraciama,,,,1492.29770179,
MG,3128303,Guaranésia,3935,5430,7604.87181994,9146.9477762,
MG,3128402,Guarani,3090,2902,3524.12542628,3671.81888917,
MG,3128501,Guarará,819,1241,1555.26607785,1902.29211707,
MG,3128600,Guarda-Mor,1462,1776,2365.55827333,3507.49181231,
MG,3128709,Guaxupé,7891,12555,17120.57031974,22798.87968857,
MG,3128808,Guidoval,2922,2187,2719.71194214,3359.54025834,
MG,3128907,Guimarânia,1624,1963,2470.76809439,3014.0537085,
MG,3129004,Guiricema,4088,3196,3908.98768758,3935.21131977,
MG,3129103,Gurinhatã,4362,3027,2999.24791839,3055.14454456,
MG,3129202,Heliodora,1677,1770,2028.6205888,2078.84112769,
MG,3129301,Iapu,4684,4040,5302.96947296,3785.12835583,
MG,3129400,Ibertioga,1222,1384,1838.94247971,1998.61086366,
MG,3129509,Ibiá,4858,6092,7568.53831268,9762.93018792,
MG,3129608,Ibiaí,1167,1655,2245.38602316,3086.41440216,
MG,3129657,Ibiracatu,,,,1524.13584279,
MG,3129707,Ibiraci,2606,2941,3866.18681085,4803.89844795,
MG,3129806,Ibirité,5264,12137,35508.4605434001,59246.8331296802,
MG,3129905,Ibitiúra de Minas,834,1086,1148.7386464,1731.19609168,
MG,3130002,Ibituruna,806,912,1089.54811818,1201.6720693,
MG,3130051,Icaraí de Minas,,,,3270.02941509,
MG,3130101,Igarapé,2355,5412,10578.4447266,11383.28129335,
MG,3130200,Igaratinga,1248,1687,2816.92856982,3549.44758413,
MG,3130309,Iguatama,2500,2637,3262.16077476,3920.67319972,
MG,3130408,Ijaci,1030,1155,1574.60087977,2259.23769177,
MG,3130507,Ilicínea,2344,2613,3772.83308903,5458.30799018,
MG,3130556,Imbé de Minas,,,,2745.23441655,
MG,3130606,Inconfidentes,1455,1921,2918.17988135,3568.8621424,
MG,3130655,Indaiabira,,,,3094.88677393,
MG,3130705,Indianópolis,1145,1241,2165.33064627,2444.81084142,
MG,3130804,Ingaí,799,895,892.39803778,1167.26162716,
MG,3130903,Inhapim,11131,9740,11633.47282976,9551.00487797,
MG,3131000,Inhaúma,1166,1525,2002.49403445,2869.33152346,
MG,3131109,Inimutaba,1729,1752,2192.82835188,2462.61273896,
MG,3131158,Ipaba,,,,5810.46956456,
MG,3131208,Ipanema,6306,5244,6942.62539645,7598.31894619,
MG,3131307,Ipatinga,13263,53139,68829.1096811502,98435.7851788995,
MG,3131406,Ipiaçu,2232,1493,1678.69750827,1960.10086507,
MG,3131505,Ipuiúna,2117,2332,3303.86815928,5255.26004517,
MG,3131604,Iraí de Minas,1026,1221,1977.47433532,3082.1839396,
MG,3131703,Itabira,15745,22368,31511.5282021401,44660.76285822,
MG,3131802,Itabirinha de Mantena,4192,3049,3162.04157022,3839.56273223,
MG,3131901,Itabirito,7116,9263,12196.58184077,17135.48469348,
MG,3132008,Itacambira,2231,2124,2029.35197559,1422.33119028,
MG,3132107,Itacarambi,4218,4885,6899.15352754,6918.75608128,
MG,3132206,Itaguara,2790,3524,4896.5983325,5243.50925413,
MG,3132305,Itaipé,4584,4310,5043.45849032,4195.68808911,
MG,3132404,Itajubá,14562,21754,30079.57205814,36685.51094499,
MG,3132503,Itamarandiba,8114,8771,10333.17923482,12073.81942728,
MG,3132602,Itamarati de Minas,1070,1159,1310.80725568,1732.53886648,
MG,3132701,Itambacuri,8144,7243,7106.52713474,10525.14405209,
MG,3132800,Itambé do Mato Dentro,1254,1097,816.34786893,902.58126096,
MG,3132909,Itamogi,2549,3738,3970.68466915,5179.5251266,
MG,3133006,Itamonte,2383,2938,3961.8539018,5333.91779367,
MG,3133105,Itanhandu,2931,3659,5182.47517233,6508.65665396,
MG,3133204,Itanhomi,6537,5659,5501.52404756,4093.90228613,
MG,3133303,Itaobim,4174,5507,7131.6739019,8311.42566205,
MG,3133402,Itapagipe,4026,4430,4527.66283901,6173.32492399,
MG,3133501,Itapecerica,6513,7349,9202.97233804,9602.04643624,
MG,3133600,Itapeva,1464,1920,2232.85929358,3673.36587393,
MG,3133709,Itatiaiuçu,1705,1992,2671.35801038,3709.2656339,
MG,3133758,Itaú de Minas,,,4509.9905866,6279.27038827,
MG,3133808,Itaúna,11687,20418,29690.41314843,38358.15826224,
MG,3133907,Itaverava,2139,1899,2113.11266519,2305.79160007,
MG,3134004,Itinga,7585,6889,6045.19833985,4620.35962771,
MG,3134103,Itueta,2669,2021,2563.3801997,2518.84194344,
MG,3134202,Ituiutaba,21254,29945,38025.6574480599,44335.70941556,
MG,3134301,Itumirim,1125,1333,2198.53575605,2560.198621,
MG,3134400,Iturama,13648,16414,19026.31509168,14101.93806305,
MG,3134509,Itutinga,1476,1146,1556.20524738,1768.79177078,
MG,3134608,Jaboticatubas,3389,3614,4743.99471662,6202.32284039,
MG,3134707,Jacinto,4048,3074,3810.59420602,4176.32112211,
MG,3134806,Jacuí,1981,2268,2702.3529443,3525.47227371,
MG,3134905,Jacutinga,3741,5170,7126.88278188,9939.77656246,
MG,3135001,Jaguaraçu,792,524,1012.27122979,1072.34686403,
MG,3135050,Jaíba,,,,11420.53616666,
MG,3135076,Jampruca,,,,1556.16138061,
MG,3135100,Janaúba,8806,13824,20204.97572387,26601.2387244101,
MG,3135209,Januária,18336,24488,28506.37938059,24676.19044722,
MG,3135308,Japaraíba,852,972,1439.83724617,1925.16307255,
MG,3135357,Japonvar,,,,2676.52804083,
MG,3135407,Jeceaba,1757,1906,2649.83783517,2179.35267057,
MG,3135456,Jenipapo de Minas,,,,2201.83642482,
MG,3135506,Jequeri,5285,5178,5324.62536571,5825.31568153,
MG,3135605,Jequitaí,2496,2819,3214.63709859,3539.51329206,
MG,3135704,Jequitibá,1518,1543,1813.57575005,1981.1680221,
MG,3135803,Jequitinhonha,7179,6890,7838.04586548,8472.24925491,
MG,3135902,Jesuânia,1174,1480,1803.17342406,2232.47253648,
MG,3136009,Joaíma,5190,5245,5736.87344599,5513.67760645,
MG,3136108,Joanésia,2104,1762,2176.35860372,2561.29385437,
MG,3136207,João Monlevade,10162,16198,23047.0525743199,29389.2715562301,
MG,3136306,João Pinheiro,11964,16326,18986.76048133,18392.74922299,
MG,3136405,Joaquim Felício,1200,1725,1803.46142905,1530.16059968,
MG,3136504,Jordânia,3357,2353,3489.86762729,4084.47708263,
MG,3136520,José Gonçalves de Minas,,,,2030.30540971,
MG,3136553,José Raydan,,,,857.83721713,
MG,3136579,Josenópolis,,,,1511.00862408,
MG,3136603,Nova União,1151,1212,1865.27149346,2422.4809246,
MG,3136652,Juatuba,,,,7674.64974263,
MG,3136702,Juiz de Fora,75638,119112,165619.1971592,215754.593647218,
MG,3136801,Juramento,2409,2086,2354.27181277,1674.48356457,
MG,3136900,Juruaia,1693,1920,2370.40590454,4349.34037127,
MG,3136959,Juvenília,,,,2226.041684,
MG,3137007,Ladainha,4869,4461,4706.56314323,6066.19042864,
MG,3137106,Lagamar,3050,3018,3213.35089931,3668.34434403,
MG,3137205,Lagoa da Prata,5173,9827,13467.68815488,19906.0591671701,
MG,3137304,Lagoa dos Patos,1054,1215,1633.98046192,1682.41949336,
MG,3137403,Lagoa Dourada,2247,2788,3719.28271454,5096.25199778,
MG,3137502,Lagoa Formosa,5060,5911,6666.61912611,8118.62684761,
MG,3137536,Lagoa Grande,,,,3611.36750932,
MG,3137601,Lagoa Santa,4087,6418,11719.82523644,18454.41969931,
MG,3137700,Lajinha,4437,5337,6801.47162517,8507.93902014,
MG,3137809,Lambari,3578,5159,6244.86287506,8505.84234648,
MG,3137908,Lamim,1069,970,1254.50535241,1822.37330175,
MG,3138005,Laranjal,1907,2316,2231.75718534,2718.47611807,
MG,3138104,Lassance,1997,2160,2523.59080333,2705.78138962,
MG,3138203,Lavras,12965,18524,26697.9023798499,35880.30094851,
MG,3138302,Leandro Ferreira,1214,858,1189.25835568,1574.43459024,
MG,3138351,Leme do Prado,,,,2168.3785982,
MG,3138401,Leopoldina,13674,15312,18945.04099982,23418.06776252,
MG,3138500,Liberdade,1641,1959,2236.17125618,2418.41976591,
MG,3138609,Lima Duarte,3759,4437,6219.55284351,7081.14045977,
MG,3138625,Limeira do Oeste,,,,2735.13298098,
