Renda per capita média
Sigla,Código,Município,1991,2000,2010,
MG,3160207,Santo Antônio do Itambé,97.27,141.44,225.85,
MG,3160306,Santo Antônio do Jacinto,101.9,148.7,286.56,
MG,3160405,Santo Antônio do Monte,348.11,587.14,781.49,
MG,3160454,Santo Antônio do Retiro,70.93,114.64,183.75,
MG,3160504,Santo Antônio do Rio Abaixo,120.69,305.94,370.28,
MG,3160603,Santo Hipólito,163.64,237.28,431.72,
MG,3160702,Santos Dumont,295.05,430.9,578.64,
MG,3160801,São Bento Abade,207.55,310.2,458.65,
MG,3160900,São Brás do Suaçuí,226.27,347.15,532.9,
MG,3160959,São Domingos das Dores,217.92,348.75,338.29,
MG,3161007,São Domingos do Prata,212.49,337.02,531.92,
MG,3161056,São Félix de Minas,117.09,217.18,312.33,
MG,3161106,São Francisco,125.16,175.22,325.23,
MG,3161205,São Francisco de Paula,146.05,330.51,484.92,
MG,3161304,São Francisco de Sales,361.91,460.27,665.68,
MG,3161403,São Francisco do Glória,191.82,280.72,449.2,
MG,3161502,São Geraldo,173.71,348.54,474.14,
MG,3161601,São Geraldo da Piedade,114.6,190.32,391.27,
MG,3161650,São Geraldo do Baixio,151.44,224.41,404.81,
MG,3161700,São Gonçalo do Abaeté,215.53,354.44,502.57,
MG,3161809,São Gonçalo do Pará,252.46,369.58,558.07,
MG,3161908,São Gonçalo do Rio Abaixo,234.63,260.21,479.04,
MG,3162005,São Gonçalo do Sapucaí,320.02,471.74,648.31,
MG,3162104,São Gotardo,375.03,535.38,795.14,
MG,3162203,São João Batista do Glória,349.15,465.62,676.07,
MG,3162252,São João da Lagoa,94.2,214.78,286.35,
MG,3162302,São João da Mata,316.54,419.3,538.08,
MG,3162401,São João da Ponte,94.45,168.59,258.77,
MG,3162450,São João das Missões,56.21,112.78,181.77,
MG,3162500,São João del Rei,362.32,546.07,764.74,
MG,3162559,São João do Manhuaçu,199.56,406.05,484.15,
MG,3162575,São João do Manteninha,142.04,280.53,385.78,
MG,3162609,São João do Oriente,192.68,256.22,404.69,
MG,3162658,São João do Pacuí,91.76,124.28,346.53,
MG,3162708,São João do Paraíso,122.21,159.72,300.81,
MG,3162807,São João Evangelista,207.91,229.7,378.41,
MG,3162906,São João Nepomuceno,329.64,462.36,608.32,
MG,3162922,São Joaquim de Bicas,261.84,323.75,498.26,
MG,3162948,São José da Barra,319.31,514.16,714.22,
MG,3162955,São José da Lapa,299.23,418.97,540.26,
MG,3163003,São José da Safira,194.76,172.54,334.87,
MG,3163102,São José da Varginha,296.09,298.08,555.77,
MG,3163201,São José do Alegre,199.73,413.54,537.13,
MG,3163300,São José do Divino,130.61,251.73,396.81,
MG,3163409,São José do Goiabal,190.85,236.86,476.92,
MG,3163508,São José do Jacuri,132.58,233.13,298.57,
MG,3163607,São José do Mantimento,108.83,236.25,359.93,
MG,3163706,São Lourenço,412.45,796.63,831.32,
MG,3163805,São Miguel do Anta,166.43,305,370.37,
MG,3163904,São Pedro da União,195.37,452.12,549.49,
MG,3164001,São Pedro dos Ferros,172.53,317.4,406.87,
MG,3164100,São Pedro do Suaçuí,114.37,193.42,358.75,
MG,3164209,São Romão,162.48,213.48,307.02,
MG,3164308,São Roque de Minas,344.44,524.76,621.11,
MG,3164407,São Sebastião da Bela Vista,341.48,382.4,573.43,
MG,3164431,São Sebastião da Vargem Alegre,117.89,279.93,406.33,
MG,3164472,São Sebastião do Anta,200.94,220.94,327.54,
MG,3164506,São Sebastião do Maranhão,110.62,155.51,267.28,
MG,3164605,São Sebastião do Oeste,194.25,343.1,545.07,
MG,3164704,São Sebastião do Paraíso,417.63,635.55,775.73,
MG,3164803,São Sebastião do Rio Preto,74.64,263.62,493.59,
MG,3164902,São Sebastião do Rio Verde,197.44,289.52,442.98,
MG,3165008,São Tiago,204.23,320.7,486.69,
MG,3165107,São Tomás de Aquino,281.01,411.5,593.38,
MG,3165206,São Thomé das Letras,175.94,398.03,428.33,
MG,3165305,São Vicente de Minas,290.77,407.91,527.55,
MG,3165404,Sapucaí-Mirim,219.88,410.42,497.65,
MG,3165503,Sardoá,163,236.72,321.6,
MG,3165537,Sarzedo,281.37,360.48,648.26,
MG,3165552,Setubinha,117.89,154.73,224.63,
MG,3165560,Sem-Peixe,113.94,206.01,386.22,
MG,3165578,Senador Amaral,262.68,368.19,385.29,
MG,3165602,Senador Cortes,152.64,270.6,581.34,
MG,3165701,Senador Firmino,188.44,278.81,426.49,
MG,3165800,Senador José Bento,333.78,508.96,493.87,
MG,3165909,Senador Modestino Gonçalves,112.53,182.52,271.55,
MG,3166006,Senhora de Oliveira,110.22,183.24,339.95,
MG,3166105,Senhora do Porto,136.61,205.94,324.4,
MG,3166204,Senhora dos Remédios,112.66,184.12,292.26,
MG,3166303,Sericita,151.42,379.64,338.3,
MG,3166402,Seritinga,209.8,263.55,476.43,
MG,3166501,Serra Azul de Minas,106.36,152.07,226.22,
MG,3166600,Serra da Saudade,217.27,539.51,494.31,
MG,3166709,Serra dos Aimorés,221.91,248.39,464.82,
MG,3166808,Serra do Salitre,341.09,448.76,715.23,
MG,3166907,Serrania,321.52,376.12,470.34,
MG,3166956,Serranópolis de Minas,91.46,189.98,351.46,
MG,3167004,Serranos,192.52,219.37,425.18,
MG,3167103,Serro,178.36,234.7,457.27,
MG,3167202,Sete Lagoas,377.87,555.25,809.26,
MG,3167301,Silveirânia,189.68,219.58,441.85,
MG,3167400,Silvianópolis,293.05,528.11,647.64,
MG,3167509,Simão Pereira,169.06,389.32,442.7,
MG,3167608,Simonésia,121.01,289.52,383.01,
MG,3167707,Sobrália,135.48,201.52,357.73,
MG,3167806,Soledade de Minas,242.83,316.66,526.23,
MG,3167905,Tabuleiro,177.35,292.68,503.88,
MG,3168002,Taiobeiras,184.08,256.46,426.91,
MG,3168051,Taparuba,125.7,267.24,344.16,
MG,3168101,Tapira,409.87,431.25,902,
MG,3168200,Tapiraí,160.3,318.75,517.65,
MG,3168309,Taquaraçu de Minas,274.73,288.43,436.05,
MG,3168408,Tarumirim,121.5,257.76,364.41,
MG,3168507,Teixeiras,199.66,337.95,568.91,
MG,3168606,Teófilo Otoni,299.32,415.51,615.34,
MG,3168705,Timóteo,436.2,589.8,786.68,
MG,3168804,Tiradentes,254.07,521.35,802.39,
MG,3168903,Tiros,273.32,398.31,634.3,
MG,3169000,Tocantins,280.66,423.45,557.55,
MG,3169059,Tocos do Moji,218.68,289.73,489.05,
MG,3169109,Toledo,296.55,417.29,486.02,
MG,3169208,Tombos,278.37,368.03,621.05,
MG,3169307,Três Corações,411.89,555.14,749.86,
MG,3169356,Três Marias,295.02,422.53,645.33,
MG,3169406,Três Pontas,344.35,545.62,682.15,
MG,3169505,Tumiritinga,162.49,238.99,366.89,
MG,3169604,Tupaciguara,432.7,491.66,665.76,
MG,3169703,Turmalina,166.42,250.78,446.26,
MG,3169802,Turvolândia,248.33,397.58,649.97,
MG,3169901,Ubá,330.38,517.54,739.56,
MG,3170008,Ubaí,165.15,155.28,247.91,
MG,3170057,Ubaporanga,134.25,294.44,342.3,
MG,3170107,Uberaba,539.67,790.5,978.01,
MG,3170206,Uberlândia,588.98,768.83,1001.45,
MG,3170305,Umburatiba,127.44,184.46,332.13,
MG,3170404,Unaí,292.99,681.53,720.51,
MG,3170438,União de Minas,297.88,391.96,562.84,
MG,3170479,Uruana de Minas,128.8,168.52,360.58,
MG,3170503,Urucânia,190.57,283.38,397.46,
MG,3170529,Urucuia,96.5,173.98,259.38,
MG,3170578,Vargem Alegre,144.07,217.24,407.13,
MG,3170602,Vargem Bonita,247.44,393.17,508.67,
MG,3170651,Vargem Grande do Rio Pardo,130.36,161.34,265.02,
MG,3170701,Varginha,572.55,753.95,904.57,
MG,3170750,Varjão de Minas,214.51,343.98,528.14,
MG,3170800,Várzea da Palma,216.96,299.13,413.59,
MG,3170909,Varzelândia,96.35,147.51,238.92,
MG,3171006,Vazante,310.25,509.74,650.88,
MG,3171030,Verdelândia,97.62,119.94,233.27,
MG,3171071,Veredinha,80.73,180.82,293.08,
MG,3171105,Veríssimo,354.63,512.7,560.98,
MG,3171154,Vermelho Novo,142.5,273.8,355.42,
MG,3171204,Vespasiano,260.69,399.02,539.05,
MG,3171303,Viçosa,434.13,650.03,892.25,
MG,3171402,Vieiras,111.91,320.6,386.39,
MG,3171501,Mathias Lobato,157.3,243.21,326.18,
MG,3171600,Virgem da Lapa,134.83,217.8,305.36,
MG,3171709,Virgínia,165.76,267.89,415.41,
MG,3171808,Virginópolis,167.8,292.82,423.01,
MG,3171907,Virgolândia,175.93,187.8,339.03,
MG,3172004,Visconde do Rio Branco,277.52,447.48,658.96,
MG,3172103,Volta Grande,252.41,391.89,515.46,
MG,3172202,Wenceslau Braz,185.21,444.62,439.73,
MS,5000203,Água Clara,292.22,513.9,642.97,
MS,5000252,Alcinópolis,470.09,591.69,764.03,
MS,5000609,Amambaí,345.93,455.04,561.14,
MS,5000708,Anastácio,210.03,331.54,495.48,
MS,5000807,Anaurilândia,291.53,366.96,538.13,
MS,5000856,Angélica,221.77,301.27,592.27,
MS,5000906,Antônio João,221.28,249.89,411.49,
MS,5001003,Aparecida do Taboado,376.74,453.43,692.79,
MS,5001102,Aquidauana,329.49,485.81,585.62,
MS,5001243,Aral Moreira,295.34,300.12,398.5,
MS,5001508,Bandeirantes,396.73,392.91,602.02,
MS,5001904,Bataguassu,336.22,431.19,614.34,
MS,5002001,Batayporã,268.05,278.14,631.47,
MS,5002100,Bela Vista,393.25,447.5,621.23,
MS,5002159,Bodoquena,208.19,339.43,500.13,
MS,5002209,Bonito,313.36,463.41,679.03,
MS,5002308,Brasilândia,302.52,552.41,709.29,
MS,5002407,Caarapó,317.58,341.75,537.01,
MS,5002605,Camapuã,424.63,462.09,685.77,
MS,5002704,Campo Grande,633.42,782.39,1089.37,
MS,5002803,Caracol,187.87,264.01,399.46,
MS,5002902,Cassilândia,528.39,481.45,885.1,
MS,5002951,Chapadão do Sul,621.32,857.52,896.92,
MS,5003108,Corguinho,218.18,339.21,566.09,
MS,5003157,Coronel Sapucaia,237.27,305.67,350.37,
MS,5003207,Corumbá,356.56,451.78,627.1,
MS,5003256,Costa Rica,309,453.04,693.05,
MS,5003306,Coxim,305.26,596.29,703.01,
MS,5003454,Deodápolis,240.8,361.74,596.5,
MS,5003488,Dois Irmãos do Buriti,193.05,242.31,429.18,
MS,5003504,Douradina,331.07,384.47,648.98,
MS,5003702,Dourados,442.68,615.48,866.4,
MS,5003751,Eldorado,269.11,325.74,530.89,
MS,5003801,Fátima do Sul,365.96,432.73,701.87,
MS,5003900,Figueirão,352.5,314.65,541.93,
MS,5004007,Glória de Dourados,262.34,405.66,644.1,
MS,5004106,Guia Lopes da Laguna,237.69,505.51,541.87,
MS,5004304,Iguatemi,335.36,432.67,519.03,
MS,5004403,Inocência,543.18,568.81,633.12,
MS,5004502,Itaporã,320.74,372.58,487.51,
MS,5004601,Itaquiraí,222.35,277.45,442.57,
MS,5004700,Ivinhema,260.49,397.05,685.17,
MS,5004809,Japorã,120.61,174.32,241.32,
MS,5004908,Jaraguari,276.65,352.34,511.64,
MS,5005004,Jardim,347.94,594.62,697.92,
MS,5005103,Jateí,187.69,288.97,690.71,
MS,5005152,Juti,191.76,289.72,446.17,
MS,5005202,Ladário,247.02,451.39,575.16,
MS,5005251,Laguna Carapã,273.85,460.23,536.02,
MS,5005400,Maracaju,432.85,487.24,819.6,
MS,5005608,Miranda,254.52,324.28,424.44,
MS,5005681,Mundo Novo,329.87,445.78,652.56,
MS,5005707,Naviraí,354.92,444.47,683.86,
MS,5005806,Nioaque,218.63,294.35,480.75,
MS,5006002,Nova Alvorada do Sul,384.42,471.28,830.08,
MS,5006200,Nova Andradina,326.96,509.77,688.15,
MS,5006259,Novo Horizonte do Sul,152.64,242.88,472.75,
MS,5006275,Paraíso das Águas,,,,
MS,5006309,Paranaíba,423.82,572.01,738.58,
MS,5006358,Paranhos,207.7,235.81,271.52,
MS,5006408,Pedro Gomes,285.96,344.28,524.83,
MS,5006606,Ponta Porã,493.02,516.27,653.36,
MS,5006903,Porto Murtinho,205.17,335.85,539.19,
MS,5007109,Ribas do Rio Pardo,367.15,401.37,552.58,
MS,5007208,Rio Brilhante,468.37,479.27,705.6,
MS,5007307,Rio Negro,228.44,369.91,631.11,
MS,5007406,Rio Verde de Mato Grosso,287.83,413.76,570.74,
MS,5007505,Rochedo,232.44,368.86,538.26,
MS,5007554,Santa Rita do Pardo,278.18,335.46,471.42,
MS,5007695,São Gabriel do Oeste,587.89,839.53,855.21,
MS,5007703,Sete Quedas,283.15,464.98,487,
MS,5007802,Selvíria,329.28,376.6,510.94,
MS,5007901,Sidrolândia,335.06,471.31,599.76,
MS,5007935,Sonora,389.62,541.74,648.07,
MS,5007950,Tacuru,231.57,236.7,367.68,
MS,5007976,Taquarussu,255.68,280.86,478.38,
MS,5008008,Terenos,259.29,374.31,460.32,
MS,5008305,Três Lagoas,410.75,575.14,863.66,
MS,5008404,Vicentina,182.64,416.55,583.56,
MT,5100102,Acorizal,175.97,251.09,321.58,
MT,5100201,Água Boa,371.2,695.97,720.74,
MT,5100250,Alta Floresta,297.62,520.9,660.84,
MT,5100300,Alto Araguaia,373.92,457.88,671.99,
MT,5100359,Alto Boa Vista,206.51,300.61,362.66,
MT,5100409,Alto Garças,322.24,728.9,651.91,
MT,5100508,Alto Paraguai,200.79,257.07,360.06,
MT,5100607,Alto Taquari,347.05,889.51,781.26,
MT,5100805,Apiacás,318.01,395.54,504.04,
MT,5101001,Araguaiana,269.17,378.56,519.03,
MT,5101209,Araguainha,310.15,372.44,456.43,
MT,5101258,Araputanga,359.87,514.47,639.18,
MT,5101308,Arenápolis,264.13,366.4,540.59,
MT,5101407,Aripuanã,494.26,579.24,558.26,
MT,5101605,Barão de Melgaço,143.96,236.31,330.46,
MT,5101704,Barra do Bugres,334.22,384.48,563.98,
MT,5101803,Barra do Garças,424,594.31,789.99,
MT,5101852,Bom Jesus do Araguaia,206.28,363.1,500.5,
MT,5101902,Brasnorte,399.43,528.19,602.75,
MT,5102504,Cáceres,271.34,442.8,590.43,
MT,5102603,Campinápolis,217.62,280.44,328.15,
MT,5102637,Campo Novo do Parecis,537.67,657.92,823.32,
MT,5102678,Campo Verde,549,691.16,878.37,
MT,5102686,Campos de Júlio,343.12,611.58,1162.4,
MT,5102694,Canabrava do Norte,331.74,349.71,370.81,
MT,5102702,Canarana,444.33,598.73,774.65,
MT,5102793,Carlinda,153.37,262.79,474.83,
MT,5102850,Castanheira,261.91,345.89,520.54,
MT,5103007,Chapada dos Guimarães,271.69,376.82,540.98,
MT,5103056,Cláudia,468.45,566.76,700.38,
MT,5103106,Cocalinho,268.84,436.11,531.41,
MT,5103205,Colíder,250.32,532.6,758.67,
MT,5103254,Colniza,265.38,326.74,411.69,
MT,5103304,Comodoro,301.59,474.42,573.89,
MT,5103353,Confresa,153.9,323.27,484.89,
MT,5103361,Conquista D'Oeste,179.56,228.57,650.3,
MT,5103379,Cotriguaçu,241.43,301.98,387.24,
MT,5103403,Cuiabá,615.55,882.97,1161.49,
MT,5103437,Curvelândia,157.84,322.52,480.92,
MT,5103452,Denise,213.68,427.2,524.91,
MT,5103502,Diamantino,543.29,598.97,681.66,
MT,5103601,Dom Aquino,257.47,360.95,575.47,
MT,5103700,Feliz Natal,684.79,731.11,786.26,
MT,5103809,Figueirópolis D'Oeste,251.14,440.4,502.34,
MT,5103858,Gaúcha do Norte,140.55,528.22,481.01,
MT,5103908,General Carneiro,150.93,265.85,441.94,
MT,5103957,Glória D'Oeste,335.4,560.5,564.35,
MT,5104104,Guarantã do Norte,330.28,530.29,594.14,
MT,5104203,Guiratinga,309.98,427.76,542.02,
MT,5104500,Indiavaí,328.58,378.9,443.9,
MT,5104526,Ipiranga do Norte,536.68,653.08,812.25,
MT,5104542,Itanhangá,295.43,604.04,620.06,
MT,5104559,Itaúba,361.89,488.23,680.94,
MT,5104609,Itiquira,240.27,500.88,602.03,
MT,5104807,Jaciara,385.96,510.85,742.81,
MT,5104906,Jangada,183.67,249.84,271.99,
MT,5105002,Jauru,165.34,282.25,511.39,
MT,5105101,Juara,268.04,590.22,619.81,
MT,5105150,Juína,412.83,570.26,763.35,
MT,5105176,Juruena,465.51,457.56,448.89,
MT,5105200,Juscimeira,357.59,394.05,542.77,
MT,5105234,Lambari D'Oeste,136.6,291.44,516.75,
MT,5105259,Lucas do Rio Verde,600.41,750.5,938.65,
MT,5105309,Luciára,252.34,254.13,371.24,
MT,5105507,Vila Bela da Santíssima Trindade,291.23,424.62,439.15,
MT,5105580,Marcelândia,378.78,657.56,621.76,
MT,5105606,Matupá,503.3,500.02,649.23,
MT,5105622,Mirassol d'Oeste,407,450.84,718.18,
MT,5105903,Nobres,296.07,339.34,533.53,
MT,5106000,Nortelândia,226.95,288.55,466.17,
MT,5106109,Nossa Senhora do Livramento,162.95,248.21,335.56,
MT,5106158,Nova Bandeirantes,296.87,280.76,608.32,
MT,5106174,Nova Nazaré,119.86,263.15,381.54,
MT,5106182,Nova Lacerda,164.46,448.85,437.33,
MT,5106190,Nova Santa Helena,386.96,341.35,824.04,
MT,5106208,Nova Brasilândia,203.11,298.15,526.35,
MT,5106216,Nova Canaã do Norte,230.9,401.28,591.9,
MT,5106224,Nova Mutum,428.82,724.12,982.9,
MT,5106232,Nova Olímpia,343.18,390.8,639.03,
MT,5106240,Nova Ubiratã,628.48,614.5,599.32,
MT,5106257,Nova Xavantina,321.34,473.72,674.44,
MT,5106265,Novo Mundo,275.89,365.68,461.47,
MT,5106273,Novo Horizonte do Norte,185.53,292.23,463.77,
MT,5106281,Novo São Joaquim,267.28,478.99,480.73,
MT,5106299,Paranaíta,315.58,458.86,540.22,
MT,5106307,Paranatinga,275.07,510.09,547.43,
MT,5106315,Novo Santo Antônio,184.45,149.42,428.26,
MT,5106372,Pedra Preta,344.1,402.99,523.92,
MT,5106422,Peixoto de Azevedo,529.82,557.17,589.21,
MT,5106455,Planalto da Serra,148.71,299.95,366.39,
MT,5106505,Poconé,320.08,264.76,436.83,
MT,5106653,Pontal do Araguaia,291.37,433.1,589.32,
MT,5106703,Ponte Branca,242.5,311.8,565.09,
MT,5106752,Pontes e Lacerda,400.26,493.75,665.92,
MT,5106778,Porto Alegre do Norte,156.58,416.44,449.5,
MT,5106802,Porto dos Gaúchos,241.99,451.29,635.97,
MT,5106828,Porto Esperidião,258.59,367.93,504.99,
MT,5106851,Porto Estrela,121.71,225.77,280.21,
MT,5107008,Poxoréo,256.21,366.79,463.98,
MT,5107040,Primavera do Leste,578.32,732.96,990.05,
MT,5107065,Querência,306.35,489.58,628.89,
MT,5107107,São José dos Quatro Marcos,275.13,338.93,653.02,
MT,5107156,Reserva do Cabaçal,172.71,261.18,434.88,
MT,5107180,Ribeirão Cascalheira,281.28,381.58,512.31,
MT,5107198,Ribeirãozinho,199.05,459.13,599.35,
MT,5107206,Rio Branco,280.97,337.07,626.09,
MT,5107248,Santa Carmem,515.68,569.3,635.43,
MT,5107263,Santo Afonso,280.52,284.92,472.29,
MT,5107297,São José do Povo,203.91,291.23,402.85,
MT,5107305,São José do Rio Claro,499.72,496.75,580.99,
MT,5107354,São José do Xingu,374.3,358.71,635.63,
MT,5107404,São Pedro da Cipa,327.21,368.17,469.27,
MT,5107578,Rondolândia,131.08,232,375.85,
MT,5107602,Rondonópolis,449.33,599.66,843.62,
MT,5107701,Rosário Oeste,204.12,301.46,465.66,
MT,5107743,Santa Cruz do Xingu,433.48,521.13,639.44,
MT,5107750,Salto do Céu,191.46,312.49,488.7,
MT,5107768,Santa Rita do Trivelato,188.93,372.15,790.41,
MT,5107776,Santa Terezinha,140,226.14,326.47,
MT,5107792,Santo Antônio do Leste,222.39,320.63,481.45,
MT,5107800,Santo Antônio do Leverger,181.74,345.54,460.13,
MT,5107859,São Félix do Araguaia,323.9,415.77,461.47,
MT,5107875,Sapezal,496.68,703.81,892.71,
MT,5107883,Serra Nova Dourada,144.12,239.92,422.66,
MT,5107909,Sinop,582.78,676.93,877.68,
MT,5107925,Sorriso,546.76,904.73,988.74,
MT,5107941,Tabaporã,237.36,582.34,546.51,
MT,5107958,Tangará da Serra,405.73,656.6,846.59,
MT,5108006,Tapurah,379.74,839.1,789.61,
MT,5108055,Terra Nova do Norte,274.62,333.73,594.53,
MT,5108105,Tesouro,244.4,460.17,415.93,
MT,5108204,Torixoréu,351.58,400.85,564.83,
MT,5108303,União do Sul,643.18,571.7,501.56,
MT,5108352,Vale de São Domingos,192.19,267.73,479.66,
MT,5108402,Várzea Grande,326.79,494.04,668.86,
MT,5108501,Vera,478.67,485.98,494.23,
MT,5108600,Vila Rica,362.68,367.23,658.27,
MT,5108808,Nova Guarita,249.77,332.43,520.94,
MT,5108857,Nova Marilândia,397.9,463.96,550.29,
MT,5108907,Nova Maringá,397.9,456.34,629.46,
MT,5108956,Nova Monte verde,195.99,364.36,586.65,
MT,5199919,São Gonçalo,,,,
PA,1500107,Abaetetuba,169.25,206.84,293.01,
PA,1500131,Abel Figueiredo,243.37,317.56,390.12,
PA,1500206,Acará,131.4,160.07,199.34,
PA,1500305,Afuá,139.09,147.25,163.98,
PA,1500347,Água Azul do Norte,167.45,269.22,266.02,
PA,1500404,Alenquer,143.85,165.11,215.33,
PA,1500503,Almeirim,296.99,486.59,484.16,
PA,1500602,Altamira,276.44,401.93,492.05,
PA,1500701,Anajás,152.02,182.07,186.88,
PA,1500800,Ananindeua,352.06,379.8,564.76,
PA,1500859,Anapu,91.1,226.8,266.28,
PA,1500909,Augusto Corrêa,96.21,134.87,159.05,
PA,1500958,Aurora do Pará,149.85,169.67,184.39,
PA,1501006,Aveiro,100.91,103.81,148.71,
PA,1501105,Bagre,111.91,112.14,159.41,
PA,1501204,Baião,111.07,162.04,226.99,
PA,1501253,Bannach,153.41,246.16,416.31,
PA,1501303,Barcarena,286.95,348.03,437.43,
PA,1501402,Belém,529.93,625.48,853.82,
PA,1501451,Belterra,126,121.84,241.57,
PA,1501501,Benevides,148.75,279.63,385.83,
PA,1501576,Bom Jesus do Tocantins,205.37,210.85,337.28,
PA,1501600,Bonito,124.92,160.09,218.05,
PA,1501709,Bragança,142.76,206,311.97,
PA,1501725,Brasil Novo,170.3,289.98,408.55,
PA,1501758,Brejo Grande do Araguaia,96.12,222.21,310.08,
PA,1501782,Breu Branco,195.08,259.8,252.31,
PA,1501808,Breves,146.19,170.14,209.14,
PA,1501907,Bujaru,154.48,140.75,174.18,
PA,1501956,Cachoeira do Piriá,79.29,100.36,130.4,
PA,1502004,Cachoeira do Arari,141.42,234.73,209.79,
PA,1502103,Cametá,118.89,138.85,226.99,
PA,1502152,Canaã dos Carajás,153.51,335.44,517.33,
PA,1502202,Capanema,239.77,281.25,356.27,
PA,1502301,Capitão Poço,129.48,182.2,283.1,
PA,1502400,Castanhal,270.44,321.14,467.32,
PA,1502509,Chaves,121.66,125.16,198.83,
PA,1502608,Colares,129.4,192.7,231.98,
PA,1502707,Conceição do Araguaia,219.78,304.21,405.29,
PA,1502756,Concórdia do Pará,215.28,235.7,260.68,
PA,1502764,Cumaru do Norte,303.38,352.74,417.06,
PA,1502772,Curionópolis,262.27,220.85,319.35,
PA,1502806,Curralinho,167.81,177.48,188.88,
PA,1502855,Curuá,110.15,122.71,180.94,
PA,1502905,Curuçá,96.01,218.46,233.96,
PA,1502939,Dom Eliseu,230.58,288,348.04,
PA,1502954,Eldorado dos Carajás,224.71,205.12,281.12,
PA,1503002,Faro,76.32,130.14,180.47,
PA,1503044,Floresta do Araguaia,130.44,181.76,283.57,
PA,1503077,Garrafão do Norte,111.26,140.56,229.91,
PA,1503093,Goianésia do Pará,198.38,286.06,303.9,
PA,1503101,Gurupá,119.7,147.93,191.06,
PA,1503200,Igarapé-Açu,171,177.11,293.71,
PA,1503309,Igarapé-Miri,142.56,164.45,196.34,
PA,1503408,Inhangapi,158.98,224.02,245.7,
PA,1503457,Ipixuna do Pará,147.51,144.75,188.48,
PA,1503507,Irituia,129.21,227.06,224.25,
PA,1503606,Itaituba,263.77,315.66,440.6,
PA,1503705,Itupiranga,130.71,168.36,234.25,
PA,1503754,Jacareacanga,193.98,234.36,289.16,
PA,1503804,Jacundá,266.4,354.66,399.45,
PA,1503903,Juruti,129.92,108.66,241.39,
PA,1504000,Limoeiro do Ajuru,129.92,126.31,172.12,
PA,1504059,Mãe do Rio,189.58,239.65,367.01,
PA,1504109,Magalhães Barata,105.38,114.44,208.43,
PA,1504208,Marabá,262.98,380.81,527.86,
PA,1504307,Maracanã,117.39,129.03,221.89,
PA,1504406,Marapanim,137.7,156.36,277.01,
PA,1504422,Marituba,188.99,254.86,382.02,
PA,1504455,Medicilândia,218.71,396.44,345.44,
PA,1504505,Melgaço,110.92,100.22,135.21,
PA,1504604,Mocajuba,137.93,166.53,229.18,
PA,1504703,Moju,146.79,177.58,291.67,
PA,1504752,Mojuí dos Campos,,,,
PA,1504802,Monte Alegre,149.37,181.61,231.65,
PA,1504901,Muaná,174.26,166.11,230.14,
PA,1504950,Nova Esperança do Piriá,119.58,168.49,160.34,
PA,1504976,Nova Ipixuna,143.98,259.31,315.1,
