Percentual da população de menos de 15 anos e da população de 65 anos e mais em relação à população de 15 a 64 anos
Sigla,Código,Município,1991,2000,2010,
MG,3147709,Passa Tempo,53.72,50.3,43.73,
MG,3147808,Passa-Vinte,63.15,53.37,47.45,
MG,3147907,Passos,57.4,49.58,42.22,
MG,3147956,Patis,91.16,76.49,55.4,
MG,3148004,Patos de Minas,55.51,47.46,39.57,
MG,3148103,Patrocínio,60.07,52.29,43.7,
MG,3148202,Patrocínio do Muriaé,66.01,54.96,46.82,
MG,3148301,Paula Cândido,78.39,61.98,49.41,
MG,3148400,Paulistas,80.69,78.34,67.39,
MG,3148509,Pavão,66.9,68.18,56.59,
MG,3148608,Peçanha,87.15,72.99,58.1,
MG,3148707,Pedra Azul,74.29,67.81,57.11,
MG,3148756,Pedra Bonita,86.74,65.53,54.9,
MG,3148806,Pedra do Anta,70.28,59.16,51.3,
MG,3148905,Pedra do Indaiá,53.84,46.92,43.68,
MG,3149002,Pedra Dourada,67.84,59.96,50.38,
MG,3149101,Pedralva,62.25,58.43,48.06,
MG,3149150,Pedras de Maria da Cruz,99,78.92,56,
MG,3149200,Pedrinópolis,46.46,49.05,46.09,
MG,3149309,Pedro Leopoldo,61.31,50.02,41.23,
MG,3149408,Pedro Teixeira,57.88,48.42,44.07,
MG,3149507,Pequeri,64.61,55.95,45.52,
MG,3149606,Pequi,59.67,59.12,48.92,
MG,3149705,Perdigão,54.63,49.91,44.69,
MG,3149804,Perdizes,56.19,50.05,44.64,
MG,3149903,Perdões,60.42,51.96,43.58,
MG,3149952,Periquito,80.2,68.82,61.12,
MG,3150000,Pescador,86.73,75.14,61,
MG,3150109,Piau,57.07,49.58,45.84,
MG,3150158,Piedade de Caratinga,76.3,66.11,53.07,
MG,3150208,Piedade de Ponte Nova,79.7,67.32,51.68,
MG,3150307,Piedade do Rio Grande,64.33,52.78,48.05,
MG,3150406,Piedade dos Gerais,54.8,50.86,47.91,
MG,3150505,Pimenta,58.72,48.66,40.31,
MG,3150539,Pingo-d'Água,84.14,56.56,51.73,
MG,3150570,Pintópolis,108.39,80.31,64.67,
MG,3150604,Piracema,58.64,56.88,46.72,
MG,3150703,Pirajuba,61.08,54.68,43.35,
MG,3150802,Piranga,80.3,69.61,53.72,
MG,3150901,Piranguçu,65.38,54.91,46.11,
MG,3151008,Piranguinho,65.58,55.97,47.43,
MG,3151107,Pirapetinga,58.43,51.96,42.44,
MG,3151206,Pirapora,78.12,59.57,46.4,
MG,3151305,Piraúba,61.49,50.99,44.9,
MG,3151404,Pitangui,62.2,55.72,46.27,
MG,3151503,Piumhi,56.7,49.18,41.99,
MG,3151602,Planura,61.31,48.37,42.09,
MG,3151701,Poço Fundo,52.81,46.85,42.48,
MG,3151800,Poços de Caldas,54.35,45.99,40.55,
MG,3151909,Pocrane,73.94,57.92,50.97,
MG,3152006,Pompéu,64.22,59.3,47.42,
MG,3152105,Ponte Nova,62.42,50.82,42.55,
MG,3152131,Ponto Chique,90.59,66.41,54.86,
MG,3152170,Ponto dos Volantes,84.37,76.16,69.63,
MG,3152204,Porteirinha,82.46,59.58,46.12,
MG,3152303,Porto Firme,73.1,54.1,45.08,
MG,3152402,Poté,88.66,73.49,61.08,
MG,3152501,Pouso Alegre,54.41,47.52,39.65,
MG,3152600,Pouso Alto,53.68,52.78,43.79,
MG,3152709,Prados,56.53,48.75,45,
MG,3152808,Prata,56.44,51.23,43.07,
MG,3152907,Pratápolis,54.83,51.23,47.47,
MG,3153004,Pratinha,52.44,47.39,44.73,
MG,3153103,Presidente Bernardes,74.74,64.75,58.02,
MG,3153202,Presidente Juscelino,77.36,63.85,52.78,
MG,3153301,Presidente Kubitschek,90.14,68.53,58.83,
MG,3153400,Presidente Olegário,62.56,53.54,45.51,
MG,3153509,Alto Jequitibá,65.92,58.54,49.01,
MG,3153608,Prudente de Morais,71.68,59.69,44.24,
MG,3153707,Quartel Geral,64.18,57.56,51.79,
MG,3153806,Queluzito,50.26,46.92,44.04,
MG,3153905,Raposos,64.36,50,39.71,
MG,3154002,Raul Soares,68.69,56.25,50.95,
MG,3154101,Recreio,63.49,55.21,49.87,
MG,3154150,Reduto,76.72,63.26,52.24,
MG,3154200,Resende Costa,56.15,53.83,45.25,
MG,3154309,Resplendor,65.13,54.68,52.05,
MG,3154408,Ressaquinha,56.35,54.84,44.86,
MG,3154457,Riachinho,90.12,67.04,54.61,
MG,3154507,Riacho dos Machados,89.69,71.04,53.57,
MG,3154606,Ribeirão das Neves,71.21,53.85,43.54,
MG,3154705,Ribeirão Vermelho,59.08,51.21,45.2,
MG,3154804,Rio Acima,69.53,54.33,41.94,
MG,3154903,Rio Casca,73.03,59.76,50.04,
MG,3155009,Rio Doce,66.08,64.75,49.12,
MG,3155108,Rio do Prado,83.01,70.09,55.55,
MG,3155207,Rio Espera,70.65,62.31,53.79,
MG,3155306,Rio Manso,63.59,51.58,44.59,
MG,3155405,Rio Novo,59.84,54.84,46.2,
MG,3155504,Rio Paranaíba,55.71,46.55,41.88,
MG,3155603,Rio Pardo de Minas,88.05,73.13,54.98,
MG,3155702,Rio Piracicaba,63.8,52.45,44.87,
MG,3155801,Rio Pomba,61.31,56.38,45.18,
MG,3155900,Rio Preto,55.77,51.01,47.96,
MG,3156007,Rio Vermelho,86.7,80.34,64.28,
MG,3156106,Ritápolis,54.11,51.73,42.96,
MG,3156205,Rochedo de Minas,59.55,62.02,49.22,
MG,3156304,Rodeiro,58.65,49.47,42.35,
MG,3156403,Romaria,59.1,52.59,43.21,
MG,3156452,Rosário da Limeira,77.86,58.63,43.43,
MG,3156502,Rubelita,90.41,64.18,59.56,
MG,3156601,Rubim,74.59,65.68,55.89,
MG,3156700,Sabará,61.41,51.36,43.49,
MG,3156809,Sabinópolis,76.3,69.33,57.17,
MG,3156908,Sacramento,60.25,51.61,43.43,
MG,3157005,Salinas,74.98,58.36,49.44,
MG,3157104,Salto da Divisa,86.23,69.35,58.52,
MG,3157203,Santa Bárbara,70.85,56.88,43.12,
MG,3157252,Santa Bárbara do Leste,69.2,57.41,48.27,
MG,3157278,Santa Bárbara do Monte Verde,63.01,55.56,48.38,
MG,3157302,Santa Bárbara do Tugúrio,64.36,54.81,44.3,
MG,3157336,Santa Cruz de Minas,61.36,50.53,41.03,
MG,3157377,Santa Cruz de Salinas,92.95,73.95,63.28,
MG,3157401,Santa Cruz do Escalvado,77.61,63.76,54.74,
MG,3157500,Santa Efigênia de Minas,88.54,68.98,57.37,
MG,3157609,Santa Fé de Minas,82.12,73.73,58.28,
MG,3157658,Santa Helena de Minas,89.98,72.43,67.91,
MG,3157708,Santa Juliana,60.57,47.3,41.2,
MG,3157807,Santa Luzia,65.41,51.86,43.32,
MG,3157906,Santa Margarida,75.6,60.48,51.95,
MG,3158003,Santa Maria de Itabira,75.69,69.75,53.33,
MG,3158102,Santa Maria do Salto,91.49,68.67,53.47,
MG,3158201,Santa Maria do Suaçuí,83.4,73.02,58.03,
MG,3158300,Santana da Vargem,64.92,52.46,44.68,
MG,3158409,Santana de Cataguases,60.28,50.47,47.72,
MG,3158508,Santana de Pirapama,79.19,60.27,53.25,
MG,3158607,Santana do Deserto,61.03,54.1,47.61,
MG,3158706,Santana do Garambéu,74.8,53.64,46.2,
MG,3158805,Santana do Jacaré,64.56,58.28,49.29,
MG,3158904,Santana do Manhuaçu,78.1,62.89,53.5,
MG,3158953,Santana do Paraíso,76.33,58.57,46.95,
MG,3159001,Santana do Riacho,78.88,61.79,46.88,
MG,3159100,Santana dos Montes,66.56,58.71,52.03,
MG,3159209,Santa Rita de Caldas,52.32,46.2,43.06,
MG,3159308,Santa Rita de Jacutinga,61.88,53.38,47.94,
MG,3159357,Santa Rita de Minas,67.38,57.69,47.65,
MG,3159407,Santa Rita de Ibitipoca,72.06,55.88,49.6,
MG,3159506,Santa Rita do Itueto,71.16,57.02,50.59,
MG,3159605,Santa Rita do Sapucaí,60.13,52.72,42.39,
MG,3159704,Santa Rosa da Serra,63.83,53.1,48.37,
MG,3159803,Santa Vitória,56.96,48.01,44.02,
MG,3159902,Santo Antônio do Amparo,69.43,56.75,47,
MG,3160009,Santo Antônio do Aventureiro,53.54,50.43,48.91,
MG,3160108,Santo Antônio do Grama,75.41,64.06,50.63,
MG,3160207,Santo Antônio do Itambé,102.41,83.15,66.26,
MG,3160306,Santo Antônio do Jacinto,88.22,64.66,58.84,
MG,3160405,Santo Antônio do Monte,57.93,51.42,43.87,
MG,3160454,Santo Antônio do Retiro,95.66,75.92,59.48,
MG,3160504,Santo Antônio do Rio Abaixo,61.37,62.62,49.83,
MG,3160603,Santo Hipólito,82.6,71.4,57.18,
MG,3160702,Santos Dumont,57.92,51.11,42.81,
MG,3160801,São Bento Abade,69.72,64.77,52.62,
MG,3160900,São Brás do Suaçuí,59.58,53.8,40.69,
MG,3160959,São Domingos das Dores,85.99,64.04,49.6,
MG,3161007,São Domingos do Prata,67.8,58.58,49.61,
MG,3161056,São Félix de Minas,79.45,60.65,53.73,
MG,3161106,São Francisco,95.57,78.72,61.55,
MG,3161205,São Francisco de Paula,69.9,54.99,43.91,
MG,3161304,São Francisco de Sales,63.83,50.04,40.95,
MG,3161403,São Francisco do Glória,65.88,59.64,49.18,
MG,3161502,São Geraldo,64.9,55.72,45.31,
MG,3161601,São Geraldo da Piedade,89.63,72.93,58.39,
MG,3161650,São Geraldo do Baixio,71.75,59.29,52.29,
MG,3161700,São Gonçalo do Abaeté,68.25,62.29,53.27,
MG,3161809,São Gonçalo do Pará,58.86,50.53,46.8,
MG,3161908,São Gonçalo do Rio Abaixo,74.03,57.08,47.11,
MG,3162005,São Gonçalo do Sapucaí,64.59,56.37,46.58,
MG,3162104,São Gotardo,58.31,51.43,43.09,
MG,3162203,São João Batista do Glória,57.78,50.24,41.77,
MG,3162252,São João da Lagoa,82.11,69.21,46.32,
MG,3162302,São João da Mata,56.76,49.81,39.05,
MG,3162401,São João da Ponte,93.48,75.95,54.94,
MG,3162450,São João das Missões,93.86,87.16,74.75,
MG,3162500,São João del Rei,53.04,46.13,39.66,
MG,3162559,São João do Manhuaçu,76.29,61.74,49.76,
MG,3162575,São João do Manteninha,67.46,58.49,50.33,
MG,3162609,São João do Oriente,70.48,61.51,50.12,
MG,3162658,São João do Pacuí,85.98,71.46,57.36,
MG,3162708,São João do Paraíso,85.82,68.7,49.26,
MG,3162807,São João Evangelista,83.54,70.8,56.59,
MG,3162906,São João Nepomuceno,57.75,54.97,44.96,
MG,3162922,São Joaquim de Bicas,74.33,59.03,43.81,
MG,3162948,São José da Barra,63.24,50.86,41.65,
MG,3162955,São José da Lapa,63.01,54.26,43.95,
MG,3163003,São José da Safira,87.01,75.64,57.52,
MG,3163102,São José da Varginha,61.95,58.95,48.18,
MG,3163201,São José do Alegre,60.93,56.98,48.55,
MG,3163300,São José do Divino,80.25,68.03,54.72,
MG,3163409,São José do Goiabal,75.28,61.23,49.77,
MG,3163508,São José do Jacuri,80.63,70.62,56.62,
MG,3163607,São José do Mantimento,79.35,63.28,54.38,
MG,3163706,São Lourenço,60.42,50.56,44.31,
MG,3163805,São Miguel do Anta,67.77,61.19,46.16,
MG,3163904,São Pedro da União,58.85,54.51,43.39,
MG,3164001,São Pedro dos Ferros,76.88,63.06,52.9,
MG,3164100,São Pedro do Suaçuí,78.41,70.67,57.75,
MG,3164209,São Romão,93.82,77.21,54.22,
MG,3164308,São Roque de Minas,50.69,46.24,42.44,
MG,3164407,São Sebastião da Bela Vista,64.37,53.09,46.82,
MG,3164431,São Sebastião da Vargem Alegre,66.51,54.16,43.78,
MG,3164472,São Sebastião do Anta,87.57,67.33,55.28,
MG,3164506,São Sebastião do Maranhão,92.15,79.49,65.82,
MG,3164605,São Sebastião do Oeste,57.44,46.86,43.3,
MG,3164704,São Sebastião do Paraíso,58.97,51.41,44.37,
MG,3164803,São Sebastião do Rio Preto,60.67,50.13,60.02,
MG,3164902,São Sebastião do Rio Verde,58.58,51.53,41.61,
MG,3165008,São Tiago,61.29,53.99,46.66,
MG,3165107,São Tomás de Aquino,65.28,57.9,53.2,
MG,3165206,São Thomé das Letras,60.43,57.06,44.74,
MG,3165305,São Vicente de Minas,64.45,58.84,47.32,
MG,3165404,Sapucaí-Mirim,67.67,59.64,50.75,
MG,3165503,Sardoá,87.24,69.51,58.7,
MG,3165537,Sarzedo,74.67,53.68,45.29,
MG,3165552,Setubinha,102.97,92.32,76.19,
MG,3165560,Sem-Peixe,69.19,60.02,52.41,
MG,3165578,Senador Amaral,67.94,55.35,45.62,
MG,3165602,Senador Cortes,61.31,58.23,51.76,
MG,3165701,Senador Firmino,74.09,60.34,50,
MG,3165800,Senador José Bento,46.51,41.89,43.91,
MG,3165909,Senador Modestino Gonçalves,90.08,73.69,56.59,
MG,3166006,Senhora de Oliveira,68.34,58.16,51.43,
MG,3166105,Senhora do Porto,75.2,67.22,65.73,
MG,3166204,Senhora dos Remédios,64.22,51.56,44.6,
MG,3166303,Sericita,79.07,60.25,51.08,
MG,3166402,Seritinga,61.94,55.46,42.66,
MG,3166501,Serra Azul de Minas,98.56,84.65,66.4,
MG,3166600,Serra da Saudade,68.05,53.16,44.25,
MG,3166709,Serra dos Aimorés,78.27,65.46,58.87,
MG,3166808,Serra do Salitre,60.45,55.23,45.3,
MG,3166907,Serrania,68.93,58.75,52.64,
MG,3166956,Serranópolis de Minas,83.92,61.26,52.01,
MG,3167004,Serranos,68.82,58.45,46.8,
MG,3167103,Serro,86.97,78.43,59.63,
MG,3167202,Sete Lagoas,59.81,49.59,39.59,
MG,3167301,Silveirânia,68.2,59.31,45.84,
MG,3167400,Silvianópolis,56.71,52.79,47.22,
MG,3167509,Simão Pereira,60.72,54.17,46.73,
MG,3167608,Simonésia,81.5,60.93,51.27,
MG,3167707,Sobrália,76.15,66.11,58.99,
MG,3167806,Soledade de Minas,64.57,52.38,48.2,
MG,3167905,Tabuleiro,63.39,59.41,49.41,
MG,3168002,Taiobeiras,76.95,62.43,50.03,
MG,3168051,Taparuba,70.48,53.43,50.02,
MG,3168101,Tapira,59.58,51.71,38.83,
MG,3168200,Tapiraí,55.12,48.55,46.21,
MG,3168309,Taquaraçu de Minas,73.13,55.92,49.9,
MG,3168408,Tarumirim,76.48,61.28,56.45,
MG,3168507,Teixeiras,66.62,57.61,45.09,
MG,3168606,Teófilo Otoni,68.55,56.24,48.27,
MG,3168705,Timóteo,57.47,47.07,40.8,
MG,3168804,Tiradentes,57.21,47.7,37.76,
MG,3168903,Tiros,62.72,48.71,46.16,
MG,3169000,Tocantins,61.52,52.99,44.65,
MG,3169059,Tocos do Moji,54.86,44.41,37.68,
MG,3169109,Toledo,60.44,54.13,48.33,
MG,3169208,Tombos,65.12,49.46,47.79,
MG,3169307,Três Corações,63.03,53.14,44.66,
MG,3169356,Três Marias,65.73,52.25,42.87,
MG,3169406,Três Pontas,62.94,52.96,44.82,
MG,3169505,Tumiritinga,72.03,63.38,60.25,
MG,3169604,Tupaciguara,57.56,53.09,47.01,
MG,3169703,Turmalina,87.88,68.81,48.82,
MG,3169802,Turvolândia,59.76,52.96,46.57,
MG,3169901,Ubá,58.22,50.22,41.44,
MG,3170008,Ubaí,87.09,76.42,61.38,
MG,3170057,Ubaporanga,75.88,60.69,49.55,
MG,3170107,Uberaba,54.05,46.17,39.26,
MG,3170206,Uberlândia,54,45.02,38.18,
MG,3170305,Umburatiba,88.9,63.09,56.9,
MG,3170404,Unaí,68.04,52.7,42.89,
MG,3170438,União de Minas,59.94,51.42,44.28,
MG,3170479,Uruana de Minas,84.42,62.34,51.66,
MG,3170503,Urucânia,76.36,61.65,49.43,
MG,3170529,Urucuia,96.03,73.78,61.97,
MG,3170578,Vargem Alegre,68.88,59.73,52.13,
MG,3170602,Vargem Bonita,57.3,45.43,44.01,
MG,3170651,Vargem Grande do Rio Pardo,87.94,74.72,53.27,
MG,3170701,Varginha,58.36,46.77,39.18,
MG,3170750,Varjão de Minas,66.96,60.88,45.95,
MG,3170800,Várzea da Palma,80.65,61.05,46.19,
MG,3170909,Varzelândia,103.91,84,62.84,
MG,3171006,Vazante,62.28,48.66,42.35,
MG,3171030,Verdelândia,99.21,85.94,64.32,
MG,3171071,Veredinha,88.69,69.23,47.15,
MG,3171105,Veríssimo,53.54,50.87,47.27,
MG,3171154,Vermelho Novo,70.23,58.97,47.96,
MG,3171204,Vespasiano,68.52,53.16,43.93,
MG,3171303,Viçosa,60.53,47.33,38.52,
MG,3171402,Vieiras,68.11,55.96,44.17,
MG,3171501,Mathias Lobato,88.17,72.93,56.6,
MG,3171600,Virgem da Lapa,85.27,67.47,50.47,
MG,3171709,Virgínia,67.81,54.51,44.73,
MG,3171808,Virginópolis,72.4,68.04,53.6,
MG,3171907,Virgolândia,83.93,71.06,61.29,
MG,3172004,Visconde do Rio Branco,61.72,52.32,43.68,
MG,3172103,Volta Grande,62.93,59.35,52.07,
MG,3172202,Wenceslau Braz,59.22,50.32,46.56,
MS,5000203,Água Clara,68.31,57.38,46.21,
MS,5000252,Alcinópolis,61.73,52.85,41.63,
MS,5000609,Amambaí,74.81,64.35,57.61,
MS,5000708,Anastácio,70.38,58.78,50.6,
MS,5000807,Anaurilândia,72.23,59.61,50.21,
MS,5000856,Angélica,65.03,55.52,46.42,
MS,5000906,Antônio João,80.72,69.99,63.96,
MS,5001003,Aparecida do Taboado,59.04,52.04,44.36,
MS,5001102,Aquidauana,69.65,60.16,53.51,
MS,5001243,Aral Moreira,76.96,75.3,62.79,
MS,5001508,Bandeirantes,64.81,57.01,46.48,
MS,5001904,Bataguassu,68.16,53.95,44.98,
MS,5002001,Batayporã,68.13,59.03,50.8,
MS,5002100,Bela Vista,75.91,65.44,56.81,
MS,5002159,Bodoquena,67.87,62.78,47.79,
MS,5002209,Bonito,68.11,57.91,48.41,
MS,5002308,Brasilândia,64.04,55.36,44.5,
MS,5002407,Caarapó,68.87,62.72,55.08,
MS,5002605,Camapuã,65.04,54.28,45.01,
MS,5002704,Campo Grande,60.01,49.83,41.47,
MS,5002803,Caracol,71.47,64.94,50.4,
MS,5002902,Cassilândia,58.39,49.32,45.82,
MS,5002951,Chapadão do Sul,56.71,50.58,39.79,
MS,5003108,Corguinho,70.01,57.61,49.14,
MS,5003157,Coronel Sapucaia,80.8,74.12,66.79,
MS,5003207,Corumbá,71.24,62.79,51.46,
MS,5003256,Costa Rica,63.58,52.57,42.5,
MS,5003306,Coxim,68.13,55.35,44.96,
MS,5003454,Deodápolis,68.15,57.66,48.25,
MS,5003488,Dois Irmãos do Buriti,77.39,69.14,54.1,
MS,5003504,Douradina,67,62.17,52.82,
MS,5003702,Dourados,64.09,53.81,43.62,
MS,5003751,Eldorado,67.68,59.15,48.5,
MS,5003801,Fátima do Sul,62.17,51.94,45.15,
MS,5003900,Figueirão,63.24,50.9,44.38,
MS,5004007,Glória de Dourados,61.89,53.98,45.94,
MS,5004106,Guia Lopes da Laguna,69.35,61.67,54.88,
MS,5004304,Iguatemi,73.33,62.09,50.34,
MS,5004403,Inocência,67.64,53.6,44.89,
MS,5004502,Itaporã,69.92,60,57.81,
MS,5004601,Itaquiraí,74.51,62.08,50.29,
MS,5004700,Ivinhema,62.65,52.28,43.4,
MS,5004809,Japorã,80.38,86.34,84.77,
MS,5004908,Jaraguari,57.81,54.9,47.47,
MS,5005004,Jardim,67.66,60.11,52.34,
MS,5005103,Jateí,67.43,54.73,46.25,
MS,5005152,Juti,74.37,70.12,60.07,
MS,5005202,Ladário,73.89,66.81,56.61,
MS,5005251,Laguna Carapã,73.07,65.45,57.78,
MS,5005400,Maracaju,68.91,60.59,43.06,
MS,5005608,Miranda,76.43,62.75,54.86,
MS,5005681,Mundo Novo,61.02,56.53,47.01,
MS,5005707,Naviraí,67.11,55.46,44.04,
MS,5005806,Nioaque,77,62.63,52.64,
MS,5006002,Nova Alvorada do Sul,69.3,57.48,44.88,
MS,5006200,Nova Andradina,64.32,51.36,44.47,
MS,5006259,Novo Horizonte do Sul,79.3,59.86,47.24,
MS,5006275,Paraíso das Águas,,,,
MS,5006309,Paranaíba,60.25,51.35,43.5,
MS,5006358,Paranhos,83.42,82.12,81.35,
MS,5006408,Pedro Gomes,67.35,58.67,48.44,
MS,5006606,Ponta Porã,73.16,62.73,53.89,
MS,5006903,Porto Murtinho,77.08,70.26,55.08,
MS,5007109,Ribas do Rio Pardo,60.35,55.98,45.92,
MS,5007208,Rio Brilhante,70,58.49,46.78,
MS,5007307,Rio Negro,71.8,54.49,51.73,
MS,5007406,Rio Verde de Mato Grosso,66.34,56.13,48.04,
MS,5007505,Rochedo,64.58,56.48,49.61,
MS,5007554,Santa Rita do Pardo,65.94,58.14,47.87,
MS,5007695,São Gabriel do Oeste,61.6,52.88,42.77,
MS,5007703,Sete Quedas,63.07,62.74,53.19,
MS,5007802,Selvíria,64.83,56.59,45.5,
MS,5007901,Sidrolândia,69.66,60.15,47.91,
MS,5007935,Sonora,66.03,58.31,45.88,
MS,5007950,Tacuru,84.14,74.65,71.39,
MS,5007976,Taquarussu,66.1,54.49,49.13,
MS,5008008,Terenos,67.13,57.96,47.85,
MS,5008305,Três Lagoas,63.25,52.84,43.44,
MS,5008404,Vicentina,60.81,52.04,49.85,
MT,5100102,Acorizal,92.6,64.88,53.56,
MT,5100201,Água Boa,68.1,52.18,43.27,
MT,5100250,Alta Floresta,64.09,54.54,43.81,
MT,5100300,Alto Araguaia,62.54,51.05,45.07,
MT,5100359,Alto Boa Vista,83.35,61.58,58.9,
MT,5100409,Alto Garças,62.93,51.38,45.08,
MT,5100508,Alto Paraguai,77.82,63.37,51.14,
MT,5100607,Alto Taquari,64.79,55.58,45.73,
MT,5100805,Apiacás,54.63,56.8,46.88,
MT,5101001,Araguaiana,71.44,53.7,44.01,
MT,5101209,Araguainha,76.61,58.5,52.01,
MT,5101258,Araputanga,74.01,54.36,44.86,
MT,5101308,Arenápolis,74.05,57.78,47.31,
MT,5101407,Aripuanã,67.28,55.49,49.27,
MT,5101605,Barão de Melgaço,91.79,61.59,50.07,
MT,5101704,Barra do Bugres,72.11,61.95,48.03,
MT,5101803,Barra do Garças,63.64,51.44,43.31,
MT,5101852,Bom Jesus do Araguaia,78.61,58.59,49.1,
MT,5101902,Brasnorte,68.89,60.53,48.2,
MT,5102504,Cáceres,74.5,57.69,49.66,
MT,5102603,Campinápolis,81.97,67.99,82.49,
MT,5102637,Campo Novo do Parecis,59.28,51.53,41.85,
MT,5102678,Campo Verde,60.14,53.68,43.93,
MT,5102686,Campos de Júlio,58.43,52.05,45.28,
MT,5102694,Canabrava do Norte,82.37,64.06,53.98,
MT,5102702,Canarana,69.08,58.36,47.09,
MT,5102793,Carlinda,69.22,60.65,52.53,
MT,5102850,Castanheira,68.87,56.8,48.41,
MT,5103007,Chapada dos Guimarães,82.15,60.04,50.84,
MT,5103056,Cláudia,62.34,57.98,48.63,
MT,5103106,Cocalinho,66.99,53.45,45.82,
MT,5103205,Colíder,63.9,53.36,43.85,
MT,5103254,Colniza,57.44,63.84,50.81,
MT,5103304,Comodoro,74.97,63.05,51.6,
MT,5103353,Confresa,79.85,61.59,50.55,
MT,5103361,Conquista D'Oeste,83.76,58.95,47.37,
MT,5103379,Cotriguaçu,61.33,61.81,51.56,
MT,5103403,Cuiabá,63.97,48.67,39.13,
MT,5103437,Curvelândia,71.92,57.18,50.42,
MT,5103452,Denise,72.75,61.15,50.34,
MT,5103502,Diamantino,70.7,56.9,45.51,
MT,5103601,Dom Aquino,63.26,56.79,49.02,
MT,5103700,Feliz Natal,69.73,61.9,56.81,
MT,5103809,Figueirópolis D'Oeste,73.38,54.94,45.89,
MT,5103858,Gaúcha do Norte,80.35,62.5,56.4,
MT,5103908,General Carneiro,74.55,63.42,59.94,
MT,5103957,Glória D'Oeste,65.39,53.54,46.84,
MT,5104104,Guarantã do Norte,69.5,58.28,41.94,
MT,5104203,Guiratinga,67.44,56.1,47.57,
MT,5104500,Indiavaí,76.68,56.35,49.81,
MT,5104526,Ipiranga do Norte,46.29,55.68,42.74,
MT,5104542,Itanhangá,61.94,57.47,45.19,
MT,5104559,Itaúba,61.7,59.45,49.31,
MT,5104609,Itiquira,67.22,55.41,43.03,
MT,5104807,Jaciara,62.26,49.18,44.74,
MT,5104906,Jangada,91.12,75.8,56.81,
MT,5105002,Jauru,82.21,61.13,53.52,
MT,5105101,Juara,67.66,57.3,46.83,
MT,5105150,Juína,65.46,55.68,46.27,
MT,5105176,Juruena,61.4,59.33,51.53,
MT,5105200,Juscimeira,66.21,56.28,46.2,
MT,5105234,Lambari D'Oeste,77.53,59.17,46.94,
MT,5105259,Lucas do Rio Verde,63.76,51.86,37.89,
MT,5105309,Luciára,90.4,79.55,56.84,
MT,5105507,Vila Bela da Santíssima Trindade,82.09,67.34,56.45,
MT,5105580,Marcelândia,58.19,60.66,49.35,
MT,5105606,Matupá,65.87,59.2,46.94,
MT,5105622,Mirassol d'Oeste,65.92,53.57,43.81,
MT,5105903,Nobres,80.31,64.02,51.26,
MT,5106000,Nortelândia,72.69,63.38,46.92,
MT,5106109,Nossa Senhora do Livramento,77.68,59.41,53.11,
MT,5106158,Nova Bandeirantes,52.48,58.09,44.28,
MT,5106174,Nova Nazaré,82.56,62.87,75.45,
MT,5106182,Nova Lacerda,70.59,55.13,48.88,
MT,5106190,Nova Santa Helena,63.42,63.95,48.27,
MT,5106208,Nova Brasilândia,79.86,62.57,49.17,
MT,5106216,Nova Canaã do Norte,68.13,59.02,46.9,
MT,5106224,Nova Mutum,60.53,56.21,38.55,
MT,5106232,Nova Olímpia,61.98,64.82,49.72,
MT,5106240,Nova Ubiratã,65.69,53.32,44.34,
MT,5106257,Nova Xavantina,67.44,53.55,43.72,
MT,5106265,Novo Mundo,40.84,54.42,48.69,
MT,5106273,Novo Horizonte do Norte,67.75,60.03,46.9,
MT,5106281,Novo São Joaquim,74.77,53.62,45.22,
MT,5106299,Paranaíta,60,57.32,43.66,
MT,5106307,Paranatinga,73.87,60.11,49.26,
MT,5106315,Novo Santo Antônio,96.28,69.3,51.78,
MT,5106372,Pedra Preta,61.81,52.95,46.44,
MT,5106422,Peixoto de Azevedo,64.33,66.47,50.65,
MT,5106455,Planalto da Serra,81.21,58.3,50.92,
MT,5106505,Poconé,83.04,65.61,53.08,
MT,5106653,Pontal do Araguaia,60.08,48.61,42.65,
MT,5106703,Ponte Branca,62.42,51.89,52.55,
MT,5106752,Pontes e Lacerda,68.71,55.61,45.94,
MT,5106778,Porto Alegre do Norte,85.08,64.44,53.89,
MT,5106802,Porto dos Gaúchos,66.79,57.89,48.35,
MT,5106828,Porto Esperidião,75.01,61.12,50.16,
MT,5106851,Porto Estrela,90.89,70.96,55.28,
MT,5107008,Poxoréo,70.59,58.77,51.4,
MT,5107040,Primavera do Leste,64.54,50.23,39.69,
MT,5107065,Querência,72.33,56.57,46.82,
MT,5107107,São José dos Quatro Marcos,65.61,52.59,43.7,
MT,5107156,Reserva do Cabaçal,86.09,61.42,51.21,
MT,5107180,Ribeirão Cascalheira,79.56,55.87,51.06,
MT,5107198,Ribeirãozinho,70.98,55.17,49.39,
MT,5107206,Rio Branco,74.36,57.08,44.86,
MT,5107248,Santa Carmem,64.29,59.6,51.58,
MT,5107263,Santo Afonso,69.41,59.36,47.85,
MT,5107297,São José do Povo,64.5,51.44,45.6,
MT,5107305,São José do Rio Claro,69.2,59.17,45.1,
MT,5107354,São José do Xingu,58.74,58.22,51.75,
MT,5107404,São Pedro da Cipa,67.19,56.59,49.5,
MT,5107578,Rondolândia,83.37,71.83,59.33,
MT,5107602,Rondonópolis,62.74,51.26,41.3,
MT,5107701,Rosário Oeste,87.02,65.08,52.13,
MT,5107743,Santa Cruz do Xingu,47.08,44.9,47.17,
